timestamps,TP9,AF7,AF8,TP10,Right AUX,Estimulo
216859.774,21.973,21.484,25.879,24.414,6.348,0
216859.777,28.320,34.180,26.367,33.203,-9.766,0
216859.781,30.762,38.086,29.785,33.691,-7.812,0
216859.785,28.809,38.086,37.598,42.480,62.500,0
216859.789,33.203,37.109,41.504,43.945,105.469,0
216859.793,27.832,23.926,33.203,32.227,65.918,0
216859.797,11.230,4.395,21.973,15.137,49.316,0
216859.801,21.484,14.648,28.320,22.461,83.984,0
216859.805,32.227,27.832,32.227,34.668,85.938,0
216859.809,26.855,30.273,27.344,24.902,34.668,0
216859.813,30.273,30.762,19.531,18.555,31.738,0
216859.817,31.738,25.879,7.324,20.508,75.195,0
216859.820,30.762,28.320,10.254,33.203,66.895,0
216859.824,31.250,35.156,29.785,36.621,41.992,0
216859.828,32.227,34.180,42.969,40.527,58.594,0
216859.832,38.086,29.297,41.992,52.734,88.867,0
216859.836,42.480,26.855,28.809,33.691,78.613,0
216859.840,28.320,21.973,20.508,12.207,70.801,0
216859.844,20.508,17.090,22.949,15.625,69.824,0
216859.848,39.062,21.973,26.367,22.949,56.152,0
216859.852,43.457,18.555,23.438,23.926,64.941,0
216859.856,34.180,11.230,10.742,27.344,35.156,0
216859.860,32.715,13.672,19.043,34.180,-20.020,0
216859.863,33.691,20.996,39.062,33.203,-8.789,0
216859.867,36.133,24.414,37.109,38.086,9.766,0
216859.871,34.668,28.320,36.621,41.992,-31.250,0
216859.875,37.598,29.297,34.668,53.711,-21.973,0
216859.879,43.457,29.785,27.344,60.547,15.137,0
216859.883,34.180,31.250,29.297,39.551,-0.977,0
216859.887,28.809,27.344,34.668,24.414,-13.672,0
216859.891,31.250,20.996,41.016,29.297,36.133,0
216859.895,28.320,20.020,38.574,33.203,7.812,0
216859.899,22.949,17.090,37.109,23.438,-43.945,0
216859.902,24.902,16.113,32.227,19.531,-41.016,0
216859.906,33.691,19.531,23.926,27.832,-1.953,0
216859.910,38.574,21.484,24.414,34.668,17.578,0
216859.914,41.992,28.809,23.438,34.180,2.441,0
216859.918,40.527,29.297,29.297,31.250,-13.184,0
216859.922,36.133,36.133,36.621,41.504,-28.320,0
216859.926,37.109,41.504,38.574,51.758,-38.086,0
216859.930,24.902,22.949,38.086,29.297,-59.570,0
216859.934,11.719,7.324,36.621,11.719,-32.227,0
216859.938,15.625,13.672,35.156,20.508,19.531,0
216859.942,27.832,29.297,34.668,32.227,19.043,0
216859.945,33.203,33.203,38.086,41.504,4.883,0
216859.949,39.062,37.109,34.668,50.781,33.203,0
216859.953,48.340,39.551,36.133,44.922,38.574,0
216859.957,42.480,30.273,26.855,32.715,11.230,0
216859.961,33.691,21.973,14.648,28.320,4.883,0
216859.965,32.715,21.484,19.531,31.738,-8.301,0
216859.969,39.551,32.227,20.996,48.828,-11.719,0
216859.973,37.598,35.156,25.879,41.016,-38.086,0
216859.977,36.621,24.414,27.832,15.137,1.953,0
216859.981,35.645,22.949,26.855,13.672,62.500,0
216859.985,31.250,27.344,31.738,22.949,55.664,0
216859.988,36.133,32.227,28.809,32.227,53.223,0
216859.992,40.527,32.715,23.438,40.527,48.340,0
216859.996,42.969,32.715,31.250,35.156,55.664,0
216860.000,45.410,33.691,39.551,32.227,29.297,0
216860.004,44.434,26.367,29.785,34.180,7.324,0
216860.008,54.688,30.273,30.762,46.387,19.531,0
216860.012,58.105,39.551,29.297,46.387,39.551,0
216860.016,43.945,38.574,17.090,39.062,35.156,0
216860.020,36.133,34.668,23.926,32.715,35.645,0
216860.024,35.645,29.297,44.434,28.320,81.543,0
216860.027,32.227,26.855,41.504,31.250,77.148,0
216860.031,25.879,27.344,32.715,23.926,13.672,0
216860.035,28.809,32.227,41.016,30.762,11.719,0
216860.039,36.621,38.574,40.527,40.527,11.230,0
216860.043,38.086,38.574,32.715,41.992,50.781,0
216860.047,36.621,31.738,37.598,37.598,65.918,0
216860.051,33.691,26.367,39.062,27.344,36.621,0
216860.055,29.297,25.391,39.551,23.926,63.965,0
216860.059,26.367,20.996,38.086,29.297,79.102,0
216860.063,23.926,15.137,22.461,31.738,23.438,0
216860.067,30.273,20.996,18.555,25.391,1.953,0
216860.070,35.156,31.250,32.715,30.762,27.832,0
216860.074,37.109,37.598,37.109,46.387,13.672,0
216860.078,41.016,41.992,30.762,41.992,-24.902,0
216860.082,42.480,41.504,36.133,33.203,-34.180,0
216860.086,39.551,33.691,39.551,33.203,-11.719,0
216860.090,35.156,28.320,37.598,47.852,2.930,0
216860.094,36.621,33.203,42.969,52.734,-7.324,0
216860.098,35.156,35.645,35.156,39.551,5.371,0
216860.102,30.762,30.762,25.879,34.180,41.504,0
216860.106,33.203,33.691,27.344,31.250,30.762,0
216860.110,36.621,27.344,30.273,27.832,-27.344,0
216860.113,34.668,21.973,39.062,35.156,-4.395,0
216860.117,31.738,26.855,35.645,43.457,49.316,0
216860.121,37.109,20.508,24.414,46.875,45.410,0
216860.125,40.039,16.602,30.273,47.852,22.949,0
216860.129,25.879,23.438,38.086,32.715,41.504,0
216860.133,16.602,33.691,40.527,25.879,45.898,0
216860.137,16.113,37.109,43.945,25.879,-8.789,0
216860.141,18.066,37.109,41.016,20.508,20.996,0
216860.145,24.902,36.621,37.109,31.738,16.113,0
216860.149,25.391,28.320,34.180,36.133,-21.484,0
216860.152,24.902,25.879,32.227,23.438,-22.461,0
216860.156,20.996,28.320,27.832,21.973,-9.766,0
216860.160,19.531,24.902,30.273,24.414,-17.090,0
216860.164,23.438,24.902,32.715,30.273,7.324,0
216860.168,28.320,26.367,36.621,38.086,13.672,0
216860.172,35.156,27.344,46.387,43.945,13.184,0
216860.176,41.992,35.156,49.316,44.434,49.316,0
216860.180,40.527,33.691,35.156,40.527,54.688,0
216860.184,34.180,30.273,35.645,43.945,71.777,0
216860.188,34.180,37.109,51.270,47.363,59.082,0
216860.192,29.785,32.715,38.086,37.109,55.176,0
216860.195,19.531,22.949,20.996,28.809,44.434,0
216860.199,27.344,23.926,17.578,32.227,27.832,0
216860.203,45.410,32.715,19.531,41.992,49.805,0
216860.207,39.062,33.203,20.996,44.434,71.777,0
216860.211,24.902,27.832,23.438,37.598,70.801,0
216860.215,28.809,28.320,19.043,30.273,60.059,0
216860.219,25.879,30.273,20.508,24.902,47.852,0
216860.223,24.414,27.344,33.691,29.785,55.664,0
216860.227,42.480,31.250,49.316,39.062,60.547,0
216860.231,45.898,26.855,50.293,37.598,41.504,0
216860.235,27.344,16.113,34.668,27.832,40.039,0
216860.238,15.625,24.902,20.508,19.043,39.551,0
216860.242,26.367,34.180,13.672,30.273,36.621,0
216860.246,37.109,36.621,15.137,39.062,-3.906,0
216860.250,33.691,34.180,29.785,33.203,5.859,0
216860.254,34.668,24.902,32.715,35.645,31.738,0
216860.258,36.133,20.508,30.762,30.273,11.719,0
216860.262,38.574,22.949,45.410,34.668,24.414,0
216860.266,42.480,28.320,48.340,52.246,33.691,0
216860.270,36.621,26.367,35.156,39.551,41.992,0
216860.274,35.156,22.949,16.602,31.250,17.578,2
216860.277,28.320,21.973,10.254,43.457,13.672,0
216860.281,32.715,27.832,22.461,50.293,63.477,0
216860.285,46.387,28.320,24.902,45.898,81.055,0
216860.289,38.574,16.113,20.996,31.738,68.359,0
216860.293,35.156,18.066,34.180,26.855,72.754,0
216860.297,28.320,20.996,39.551,22.461,111.328,0
216860.301,16.602,19.531,32.715,17.578,68.848,0
216860.305,27.832,32.227,34.668,23.926,-15.625,0
216860.309,33.691,39.551,33.203,33.691,-3.418,0
216860.313,31.250,32.715,28.809,52.246,41.992,0
216860.317,35.156,26.855,30.273,48.340,23.438,0
216860.320,33.691,22.461,26.855,33.691,9.766,0
216860.324,35.156,16.602,21.973,37.109,23.926,0
216860.328,43.945,21.484,21.973,33.691,-2.930,0
216860.332,41.504,33.691,24.902,33.691,-12.695,0
216860.336,21.484,31.738,27.832,30.273,21.484,0
216860.340,9.766,22.949,30.762,15.137,24.414,0
216860.344,26.855,25.391,42.969,21.484,-18.555,0
216860.348,33.203,23.926,39.062,28.320,-18.555,0
216860.352,19.531,15.625,24.902,20.020,22.949,0
216860.356,20.996,17.090,26.367,24.902,29.785,0
216860.360,35.645,22.461,29.785,36.621,18.555,0
216860.363,37.109,22.949,31.250,29.785,-0.977,0
216860.367,36.621,23.926,34.180,26.855,17.090,0
216860.371,39.062,29.785,38.086,36.621,59.082,0
216860.375,33.691,36.621,38.574,34.180,29.297,0
216860.379,31.738,27.344,35.645,28.809,42.480,0
216860.383,40.527,23.438,30.273,38.574,95.703,0
216860.387,48.828,30.762,35.156,41.992,76.172,0
216860.391,42.969,24.902,36.133,32.715,14.160,0
216860.395,32.715,18.066,34.180,31.250,-14.648,0
216860.399,34.180,19.531,35.156,36.133,29.297,0
216860.402,38.086,23.438,26.367,40.039,36.133,0
216860.406,32.715,28.809,24.902,40.039,6.348,0
216860.410,33.203,30.762,32.715,37.598,8.789,0
216860.414,31.738,27.832,38.574,47.363,63.965,0
216860.418,32.227,31.250,28.809,48.340,89.844,0
216860.422,31.250,28.320,23.438,30.273,58.105,0
216860.426,27.832,22.461,27.832,25.879,64.453,0
216860.430,39.551,32.227,42.480,40.527,66.406,0
216860.434,46.875,32.227,47.363,57.129,65.430,0
216860.438,36.133,25.391,31.250,40.039,46.387,0
216860.442,25.879,29.297,36.133,25.879,-2.930,0
216860.445,23.926,26.855,41.504,33.203,34.668,0
216860.449,34.668,24.902,43.945,36.621,74.707,0
216860.453,49.316,29.785,41.016,38.574,57.617,0
216860.457,47.852,36.133,34.668,52.734,21.484,0
216860.461,39.062,32.227,24.902,57.129,-3.418,0
216860.465,34.180,24.902,24.414,41.504,19.531,0
216860.469,31.738,25.879,30.273,41.016,50.293,0
216860.473,34.180,27.832,28.320,48.340,51.270,0
216860.477,33.203,29.297,29.297,33.691,39.551,0
216860.481,37.598,25.879,34.668,25.391,13.672,0
216860.485,48.828,18.555,32.715,31.250,-3.418,0
216860.488,36.621,20.020,30.762,30.762,32.227,0
216860.492,22.949,25.879,32.715,29.785,33.203,0
216860.496,29.785,26.855,25.879,29.297,-21.484,0
216860.500,27.832,25.391,25.391,31.250,-36.133,0
216860.504,14.648,25.879,39.062,28.320,-10.742,0
216860.508,15.625,22.949,37.598,22.461,35.645,0
216860.512,30.762,30.762,25.391,34.668,61.523,0
216860.516,37.109,41.504,25.391,56.641,43.945,0
216860.520,30.273,35.156,22.949,44.434,62.012,0
216860.524,29.297,28.320,27.344,24.902,74.707,0
216860.527,28.809,23.438,35.645,24.902,40.527,0
216860.531,20.508,16.602,33.203,21.484,41.016,0
216860.535,21.973,20.996,22.461,22.461,31.250,0
216860.539,27.832,28.320,23.438,28.320,-1.953,0
216860.543,26.367,25.391,35.156,24.902,-7.324,0
216860.547,25.879,26.367,41.016,26.855,17.090,0
216860.551,28.320,34.668,38.086,37.109,48.340,0
216860.555,38.086,40.527,32.715,37.109,57.617,0
216860.559,45.410,36.133,29.785,50.781,42.480,0
216860.563,37.109,26.855,27.832,60.059,13.672,0
216860.567,17.578,19.531,25.879,31.738,9.277,0
216860.570,10.742,16.602,31.250,17.578,14.160,0
216860.574,16.113,21.484,31.738,25.391,14.160,0
216860.578,15.625,24.414,27.832,20.996,15.137,0
216860.582,16.602,20.508,40.527,25.391,25.879,0
216860.586,20.996,22.949,38.574,32.227,20.996,0
216860.590,24.414,29.297,32.715,28.320,17.578,0
216860.594,30.273,23.438,33.691,24.414,41.016,0
216860.598,40.039,27.344,33.691,34.180,78.613,0
216860.602,47.363,38.574,36.621,44.922,106.934,0
216860.606,38.086,24.414,24.414,44.434,75.684,0
216860.610,26.855,17.578,13.184,36.621,71.289,0
216860.613,25.391,22.949,27.832,36.621,74.219,0
216860.617,20.020,19.043,38.086,26.855,49.805,0
216860.621,21.973,19.043,36.133,18.555,62.012,0
216860.625,38.574,21.973,38.574,29.785,62.500,0
216860.629,42.969,22.461,24.902,39.062,67.383,0
216860.633,25.879,26.367,16.602,30.762,8.301,0
216860.637,23.926,30.762,36.621,20.996,-5.859,0
216860.641,38.086,40.039,53.223,33.691,84.473,0
216860.645,37.598,39.062,43.945,35.645,90.820,0
216860.649,33.203,31.250,34.180,26.855,63.965,0
216860.652,28.809,27.344,27.832,35.645,54.199,0
216860.656,28.320,23.926,18.066,40.527,31.738,0
216860.660,36.133,22.949,23.926,33.203,26.367,0
216860.664,39.551,24.902,27.344,36.133,46.875,0
216860.668,35.156,26.855,35.156,39.551,37.109,0
216860.672,33.203,19.531,41.504,38.086,9.766,0
216860.676,36.133,16.113,35.156,34.668,-3.906,0
216860.680,48.340,34.180,32.715,37.109,-28.320,0
216860.684,53.223,47.852,34.180,47.363,-5.371,0
216860.688,40.039,40.527,21.484,40.527,4.883,0
216860.692,37.109,34.180,15.137,30.762,-16.113,0
216860.695,39.551,32.715,16.602,37.598,28.809,0
216860.699,38.086,31.250,27.344,40.039,90.820,0
216860.703,34.180,29.297,34.180,32.715,94.238,0
216860.707,28.320,23.438,34.180,32.715,83.984,0
216860.711,31.738,20.996,29.785,32.715,86.914,0
216860.715,34.180,24.414,30.273,33.203,90.820,0
216860.719,33.203,27.832,33.203,39.551,97.168,0
216860.723,49.805,34.668,33.203,55.664,59.570,0
216860.727,61.035,32.227,28.809,51.758,20.996,0
216860.731,49.316,36.621,17.090,38.574,38.086,0
216860.735,27.344,37.598,20.508,27.832,36.621,0
216860.738,17.578,18.066,25.391,23.926,22.949,0
216860.742,21.484,16.602,34.668,25.879,46.387,0
216860.746,24.414,30.273,39.062,22.949,84.473,0
216860.750,36.133,34.180,38.086,29.785,38.086,0
216860.754,39.551,27.832,32.715,29.297,27.344,0
216860.758,32.227,30.273,32.715,30.762,47.852,0
216860.762,33.691,31.738,35.645,39.062,8.789,0
216860.766,37.598,23.438,37.598,37.598,6.348,0
216860.770,32.715,16.602,38.574,29.297,-15.137,0
216860.774,26.367,20.508,29.785,35.156,-4.395,0
216860.777,22.461,25.879,25.879,39.551,20.508,0
216860.781,18.555,25.391,32.227,33.691,9.277,0
216860.785,15.625,18.066,30.273,34.180,8.789,0
216860.789,24.414,24.902,33.691,33.691,7.812,0
216860.793,36.621,35.645,34.668,41.992,15.137,0
216860.797,29.297,24.902,36.133,41.016,33.691,0
216860.801,25.879,21.973,35.156,32.227,36.133,0
216860.805,42.480,30.762,35.156,44.434,39.551,0
216860.809,45.898,30.273,27.344,43.945,16.602,0
216860.813,35.156,24.902,23.438,30.273,19.043,0
216860.817,30.762,19.531,24.902,20.996,43.457,0
216860.820,35.645,19.043,25.879,28.320,51.270,0
216860.824,34.668,24.414,31.250,37.109,51.270,0
216860.828,25.391,28.320,23.926,29.297,89.355,0
216860.832,30.273,37.598,34.180,33.691,99.121,0
216860.836,48.340,46.875,41.504,58.105,65.918,0
216860.840,44.434,33.691,36.621,47.363,57.617,0
216860.844,30.762,19.531,26.855,20.020,72.754,0
216860.848,36.133,27.832,26.855,28.320,88.379,0
216860.852,40.527,30.273,39.551,40.039,96.680,0
216860.856,40.039,20.996,29.297,34.180,76.172,0
216860.860,44.922,20.508,32.715,33.691,4.395,0
216860.863,33.691,14.648,42.480,38.086,40.527,0
216860.867,38.574,12.695,42.480,48.828,85.449,0
216860.871,58.105,32.715,48.828,61.523,61.035,0
216860.875,42.969,40.527,37.109,47.852,64.941,0
216860.879,25.879,34.668,29.297,28.809,79.590,0
216860.883,32.227,34.668,32.227,32.715,26.367,0
216860.887,32.715,30.273,34.180,41.016,-11.719,0
216860.891,38.574,31.250,34.668,45.898,37.109,0
216860.895,50.781,33.691,26.855,48.340,55.176,0
216860.899,53.223,30.273,31.250,41.992,60.059,0
216860.902,59.082,28.320,41.992,36.133,13.184,0
216860.906,58.105,24.414,41.992,32.227,9.766,0
216860.910,53.711,26.855,39.551,35.156,54.199,0
216860.914,63.477,50.781,40.039,52.246,39.062,0
216860.918,62.988,61.523,34.180,55.176,8.301,0
216860.922,44.922,39.062,29.297,38.574,3.906,0
216860.926,40.039,28.809,33.691,33.203,33.691,0
216860.930,44.922,35.156,40.039,31.738,30.273,0
216860.934,41.992,27.344,42.480,30.273,37.598,0
216860.938,43.945,25.391,37.109,40.527,52.734,0
216860.942,46.875,38.574,30.273,46.875,21.973,0
216860.945,41.504,39.551,28.320,42.480,19.043,0
216860.949,37.598,28.809,30.762,31.738,21.973,0
216860.953,40.039,25.391,40.527,25.391,15.137,0
216860.957,23.926,17.578,37.598,23.926,3.418,0
216860.961,22.461,22.949,39.551,30.762,-14.160,0
216860.965,34.180,29.785,41.504,39.062,5.371,0
216860.969,30.762,25.391,31.250,35.645,14.160,0
216860.973,39.551,35.156,38.574,33.691,28.809,0
216860.977,44.922,36.133,41.992,35.156,35.156,0
216860.981,50.293,39.062,35.156,49.805,48.828,0
216860.985,56.152,43.457,38.086,68.359,70.801,0
216860.988,40.039,30.273,43.945,55.176,49.316,0
216860.992,39.062,23.438,47.363,43.457,12.695,0
216860.996,36.133,21.484,47.363,47.852,25.879,2
216861.000,25.391,20.020,41.016,43.945,18.066,0
216861.004,27.344,25.879,36.133,48.340,12.207,0
216861.008,27.344,27.344,30.762,33.203,26.855,0
216861.012,32.715,24.902,32.715,21.973,-8.301,0
216861.016,43.457,29.297,41.992,33.203,-8.301,0
216861.020,39.551,33.691,37.109,34.668,15.625,0
216861.024,25.879,28.809,21.484,20.996,11.230,0
216861.027,28.320,25.879,21.484,18.555,1.953,0
216861.031,29.297,20.020,32.227,21.973,25.879,0
216861.035,27.832,16.602,34.180,22.461,42.480,0
216861.039,34.180,25.391,42.969,41.992,27.344,0
216861.043,37.598,29.297,38.086,44.922,20.996,0
216861.047,40.039,30.762,23.926,27.344,56.152,0
216861.051,42.969,41.016,23.438,37.109,49.316,0
216861.055,37.109,37.109,28.320,36.133,4.395,0
216861.059,30.762,27.344,31.250,33.203,20.020,0
216861.063,27.344,28.809,31.738,38.574,64.941,0
216861.067,24.902,26.367,32.227,31.250,69.824,0
216861.070,27.344,22.949,33.203,39.551,60.547,0
216861.074,26.367,26.855,33.203,38.574,33.203,0
216861.078,25.391,29.297,34.180,29.785,32.227,0
216861.082,30.273,24.414,38.574,36.621,41.992,0
216861.086,28.809,20.508,43.945,39.551,17.090,0
216861.090,26.367,31.250,33.691,35.645,42.480,0
216861.094,35.645,36.621,21.484,34.180,29.785,0
216861.098,31.738,18.555,13.672,20.508,-18.555,0
216861.102,19.531,7.812,11.719,7.324,-14.648,0
216861.106,21.973,21.973,26.855,20.996,1.465,0
216861.110,18.066,29.785,34.668,25.879,2.930,0
216861.113,11.230,27.344,40.527,19.043,3.418,0
216861.117,23.926,31.738,39.062,25.391,23.926,0
216861.121,28.809,33.203,34.180,38.086,52.734,0
216861.125,17.090,27.344,32.715,26.855,50.293,0
216861.129,22.461,32.227,25.879,19.043,50.781,0
216861.133,32.715,34.668,17.090,32.715,46.387,0
216861.137,25.879,28.320,15.137,27.344,19.531,0
216861.141,33.691,31.250,25.879,25.879,26.367,0
216861.145,46.875,40.527,35.645,28.320,54.199,0
216861.149,37.109,29.297,31.738,17.090,44.434,0
216861.152,25.879,21.973,32.715,22.461,26.367,0
216861.156,22.949,24.902,36.133,23.438,-3.418,0
216861.160,25.879,24.414,31.250,25.391,-19.043,0
216861.164,28.809,21.973,24.414,29.297,6.836,0
216861.168,27.832,27.344,12.695,29.297,-9.277,0
216861.172,28.809,35.645,13.672,31.738,-0.977,0
216861.176,24.414,35.156,24.902,18.555,45.410,0
216861.180,19.531,39.551,33.691,16.602,36.133,0
216861.184,17.090,36.621,23.926,27.832,-24.414,0
216861.188,19.043,30.762,16.602,20.508,-41.504,0
216861.192,22.461,31.250,44.922,14.160,-24.414,0
216861.195,10.254,21.973,52.734,15.137,3.418,0
216861.199,-1.465,18.555,34.180,4.395,24.414,0
216861.203,-2.930,27.344,34.180,0.977,14.160,0
216861.207,3.418,36.133,43.457,8.789,14.160,0
216861.211,15.137,33.691,46.387,16.113,11.719,0
216861.215,14.160,32.227,51.270,15.137,16.113,0
216861.219,-8.789,40.039,55.176,-0.977,23.926,0
216861.223,-26.855,49.805,39.551,-18.066,41.992,0
216861.227,-30.762,55.176,33.203,-29.297,55.664,0
216861.231,-53.711,53.223,36.133,-52.246,37.598,0
216861.235,-81.055,53.711,34.180,-70.312,23.926,0
216861.238,-86.426,49.805,38.574,-76.660,59.082,0
216861.242,-89.355,53.223,31.738,-87.402,82.520,0
216861.246,-94.238,64.941,35.156,-94.238,36.621,0
216861.250,-102.539,66.406,49.805,-105.469,44.922,0
216861.254,-107.910,62.500,53.223,-120.117,72.266,0
216861.258,-114.746,60.059,42.480,-130.371,44.434,0
216861.262,-115.234,57.617,33.691,-126.953,13.184,0
216861.266,-109.375,49.805,41.992,-123.047,0.977,0
216861.270,-119.629,47.852,40.527,-129.883,10.742,0
216861.274,-129.883,54.199,34.180,-125.000,-4.395,0
216861.277,-123.047,60.547,30.762,-121.582,-10.742,0
216861.281,-116.699,56.152,36.133,-124.512,6.348,0
216861.285,-109.375,43.457,32.227,-110.352,24.414,0
216861.289,-101.074,43.945,20.020,-89.844,21.484,0
216861.293,-86.426,55.664,19.531,-83.984,-31.738,0
216861.297,-72.266,50.293,36.621,-72.754,-42.480,0
216861.301,-82.031,27.344,45.410,-72.266,-7.324,0
216861.305,-82.031,23.438,36.621,-73.730,-15.625,0
216861.309,-61.523,38.574,36.621,-52.246,2.441,0
216861.313,-60.059,39.551,28.809,-44.922,21.973,0
216861.317,-48.340,40.527,25.879,-38.086,46.875,0
216861.320,-25.391,42.480,28.320,-27.344,26.855,0
216861.324,-28.809,28.809,10.742,-27.344,-11.719,0
216861.328,-20.996,20.508,-4.395,-19.531,13.184,0
216861.332,0.488,26.367,8.789,-0.488,60.059,0
216861.336,-3.418,28.809,12.207,-4.883,46.387,0
216861.340,-4.883,22.461,12.695,-9.766,-1.953,0
216861.344,2.930,9.766,29.297,0.977,41.016,0
216861.348,8.301,7.324,37.109,8.789,80.566,0
216861.352,16.602,14.648,26.855,13.672,67.871,0
216861.356,24.414,20.508,22.461,25.879,76.172,0
216861.360,38.574,24.414,22.949,37.109,93.262,0
216861.363,50.781,29.785,18.555,45.410,66.895,0
216861.367,56.152,32.715,19.531,47.363,57.617,0
216861.371,57.617,33.691,30.762,45.898,61.523,0
216861.375,59.570,33.203,38.086,54.688,81.055,0
216861.379,60.547,29.785,27.832,55.664,55.664,0
216861.383,64.453,28.809,11.230,62.500,30.273,0
216861.387,61.523,16.602,4.883,61.035,51.270,0
216861.391,62.012,7.324,20.508,53.711,62.012,0
216861.395,62.500,2.930,35.156,55.664,54.199,0
216861.399,62.988,1.953,29.785,68.848,24.902,0
216861.402,72.754,14.648,24.902,85.449,12.695,0
216861.406,73.730,23.926,33.691,84.473,34.180,0
216861.410,81.543,24.414,32.715,70.801,34.668,0
216861.414,93.262,26.855,30.273,69.824,45.898,0
216861.418,86.426,23.926,30.273,73.730,86.426,0
216861.422,78.125,18.555,27.832,77.148,73.242,0
216861.426,77.637,13.672,19.043,79.102,35.156,0
216861.430,79.102,13.184,8.301,82.520,-11.230,0
216861.434,75.684,12.207,21.484,83.008,9.277,0
216861.438,74.707,11.230,35.156,79.102,53.223,0
216861.442,76.660,9.766,35.645,76.660,32.715,0
216861.445,76.660,6.348,34.180,73.730,42.969,0
216861.449,83.984,8.301,32.227,87.891,59.082,0
216861.453,100.586,17.090,31.250,103.027,66.406,0
216861.457,99.121,21.973,20.996,92.285,61.523,0
216861.461,92.285,21.484,18.555,89.355,45.898,0
216861.465,85.938,8.301,30.273,88.867,72.266,0
216861.469,74.707,4.883,30.273,89.355,75.684,0
216861.473,74.707,22.461,23.438,86.426,57.129,0
216861.477,74.219,18.066,29.297,76.172,20.996,0
216861.481,73.730,2.930,26.855,80.566,7.812,0
216861.485,80.078,4.883,23.926,86.914,38.574,0
216861.488,89.844,17.578,23.438,91.309,74.707,0
216861.492,88.379,25.391,28.809,93.262,94.238,0
216861.496,76.172,22.949,36.133,86.426,75.195,0
216861.500,72.266,19.043,26.367,79.590,76.660,0
216861.504,76.172,20.508,26.367,80.566,79.590,0
216861.508,79.102,23.438,39.551,77.148,87.402,0
216861.512,72.266,17.578,35.156,66.406,105.957,0
216861.516,62.500,14.160,15.625,59.082,83.984,0
216861.520,59.570,18.066,-0.488,63.965,55.664,0
216861.524,66.406,20.020,9.277,72.754,84.473,0
216861.527,69.824,13.672,17.090,70.312,114.258,0
216861.531,69.824,9.766,23.926,63.965,97.168,0
216861.535,76.172,19.043,40.527,68.848,76.172,0
216861.539,69.336,26.855,35.645,69.336,67.383,0
216861.543,62.988,23.438,24.414,58.594,58.594,0
216861.547,68.359,17.578,24.902,57.129,27.344,0
216861.551,55.176,14.160,30.762,53.711,0.000,0
216861.555,53.223,18.555,38.574,54.199,-6.348,0
216861.559,57.617,19.531,25.879,61.523,-25.879,0
216861.563,51.270,9.766,11.230,61.035,-36.133,0
216861.567,54.688,10.254,28.809,62.500,-9.277,0
216861.570,63.965,19.043,40.039,68.359,36.133,0
216861.574,67.871,22.949,30.273,69.824,33.203,0
216861.578,63.477,17.578,24.902,64.453,32.227,0
216861.582,56.152,14.648,26.367,65.430,49.316,0
216861.586,57.129,13.672,32.715,66.406,60.059,0
216861.590,62.012,9.277,37.598,74.707,40.039,0
216861.594,56.152,14.648,38.086,73.242,23.438,0
216861.598,51.758,21.973,34.668,62.012,57.617,0
216861.602,52.734,20.020,22.949,63.477,46.387,0
216861.606,52.246,22.949,20.996,62.012,3.906,0
216861.610,53.711,23.926,31.250,55.176,7.812,0
216861.613,59.570,13.672,40.039,59.082,11.230,0
216861.617,61.523,18.555,44.922,64.453,10.254,0
216861.621,53.711,27.344,41.992,56.152,35.156,0
216861.625,53.223,23.926,37.598,55.664,38.574,0
216861.629,61.035,22.461,38.574,51.758,49.805,0
216861.633,65.430,26.855,38.574,50.293,42.480,0
216861.637,56.152,22.461,29.785,55.176,20.996,0
216861.641,48.828,16.602,20.020,58.105,20.996,0
216861.645,51.270,24.414,20.996,59.082,27.832,0
216861.649,52.246,28.320,30.273,57.617,2.930,0
216861.652,47.363,18.066,36.621,45.410,-9.277,0
216861.656,43.457,20.996,38.086,46.875,25.391,0
216861.660,44.922,24.414,43.945,50.293,16.113,0
216861.664,36.621,18.555,38.086,41.992,32.227,0
216861.668,27.832,18.555,24.902,34.668,15.137,0
216861.672,28.809,22.949,25.879,27.832,8.789,0
216861.676,36.621,33.203,25.391,41.504,42.969,0
216861.680,50.781,39.551,23.438,66.406,13.672,0
216861.684,51.270,32.715,23.926,62.988,0.977,2
216861.688,51.758,32.227,26.367,50.293,6.348,0
216861.692,49.316,26.367,36.133,42.969,12.207,0
216861.695,40.527,12.695,35.645,36.133,-7.324,0
216861.699,40.039,12.207,26.855,36.133,-5.859,0
216861.703,35.156,25.391,22.461,32.227,14.160,0
216861.707,36.133,32.715,23.438,31.250,19.531,0
216861.711,42.480,25.391,26.855,33.203,34.668,0
216861.715,53.223,29.785,39.551,40.039,24.902,0
216861.719,71.289,43.945,47.852,59.082,32.227,0
216861.723,64.941,39.062,45.410,56.152,71.289,0
216861.727,47.852,25.391,46.875,41.504,37.598,0
216861.731,42.969,19.531,35.645,41.992,12.695,0
216861.735,48.340,24.902,26.855,43.457,36.621,0
216861.738,54.688,26.367,39.062,44.922,32.227,0
216861.742,44.434,13.672,45.898,42.969,33.691,0
216861.746,36.133,12.695,28.809,41.016,28.809,0
216861.750,37.109,27.832,19.043,45.898,40.527,0
216861.754,47.852,42.969,30.273,56.152,57.129,0
216861.758,51.270,40.527,39.551,47.852,42.969,0
216861.762,46.875,33.691,41.016,45.410,36.133,0
216861.766,48.340,36.133,37.109,50.293,42.480,0
